,ID,TEMPO,NOME_UF,SIGLA_UF,MUNICIPIO,STATUS,TEMA,CATEGORIA,DESCRICAO,DIA,MES,ANO,TRIMESTRE
79,151231051,10-04-2022,Goiás,GO,Anápolis,Respondida,Microondas com defeito ,Eletrodomésticos<->Produto com defeito<->Carrefour - Loja Física,"Ganhei um microondas da marca Britânia que foi comprado na loja física do Carrefour em Anápolis, ontem quando fui ligar ele pela primeira vez ele não esquentou ( ele liga, gira o prato mais não esquenta). Não tendo 7 dias da compra fui à loja para fazer a troca, chegando na loja fui atendida pela gerente do setor  ( Que por sinal muito mau educada) que simplesmente me disse que não fazia a troca, que só troca com sete dias se for comprado pela internet. Em momento algum ela me orientou a levar na assistência técnica. É um absurdo você compra um produto novo e ele vêm com defeito e você não pode trocar. Ainda têm que esperar até 30 dias para concertar, sendo que se você compra um produto é porque você está precisando dele. ",10,4,2022,2
80,151259319,10-04-2022,São Paulo,SP,São Bernardo do Campo,Resolvido,Atendimento péssimo no Caixa | Pereira Barreto - Santo André-SP,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,"Boa tarde,Estive na loja Carrefour Hiper Pereira Barreto Santo André - SP no dia 04/10 e ao passar no caixa rápido n 03, às16:42 fui surpreendido com o mau atendimento que recebi na frente de caixa.Veja abaixo o resumo do péssimo atendimento sobre essa ocorrência:1. Ao pegar a fila no caixa 3, a operadora me fez esperar um ""tempão"" e não avisou que estava com o caixa parado temporariamente. Quando questionei, ela disse que estava com problema na balança.2. Ao chegar a minha vez para ser atendido no caixa, a operadora não me cumprimentou e não foi nada gentil. Pelo contrário me tratou de uma forma grosseira durante o atendimento. Ela simplesmente perguntou se eu queria o CPF e nada mais.3. Durante o meu atendimento, a operadora demonstrou indisposição e desprezo para me atender. Ela simplesmente pegou os meus produtos sem nenhum cuidado, jogando inclusive um desses produtos com mais força em minha direção. Ao ver tanta indelicadeza, fiz um alerta para que ela não jogasse os meus produtos daquela forma.4. A operadora estava sem crachá e se recusou a falar o seu nome, quando perguntado por 3 vezes. Nesse momento, pedi ajuda para a operadora do caixa 4 falar o nome da sua colega do caixa 3, e para minha surpresa houve uma recusa da sua parte para atender o meu pedido. A operadora do caixa 4 vendo toda aquela situação, não chamou ajuda do seu superior e falou que eu teria que perguntar pra a sua colega do caixa 3.5. Pedi para a operadora do caixa 3 chamar o seu superior ou responsável, pois eu iria fazer uma reclamação sobre o seu atendimento na sua frente. A operadora se recusou a chamar e disse para eu pedir para outra pessoa.Conclusão:  Realizei uma reclamação ao responsável da loja e espero não passar por essa situação novamente. Atenciosamente, Marcos.",10,4,2022,2
81,151229651,10-04-2022,São Paulo,SP,Mauá,Resolvido,Ofertas Folheto.,Não encontrei meu problema<->Propaganda enganosa<->Carrefour - Loja Física<->Propaganda Enganosa,"E mais uma vez o Carrefour me decepciona. Tenho cadastro no WhatsApp e recebo as ofertas semanalmente.Hoje 04/10 fui ao Carrefour Pedro Américo/Santo André/SP loja mais próxima ao meu endereço, para comprar produtos que estão no folheto de oferta com vencimento 05/10*.Eis que dois produtos não estão em prateleira, aí eu me pergunto, como fazem folheto de ofertas, com produtos que nao possuem em loja??? (Suco Néctar Del Valle 200ml e Amandita Chocolate Lactea).Fui em busca da informação com as moças que usam patinete, e simplesmente me disseram se não tem na prateleira, não tem em estoque!!Não faça isso com o consumidor Carrefour. Se a oferta é válida até 05/10* tenham os produtos em estoque, para reposição.Anexo Jornal com as ofertas.",10,4,2022,2
82,151202583,10-04-2022,São Paulo,SP,São Paulo,Resolvido,Produto com defeito,Produto com defeito<->Carrefour - Loja Física<->TV<->Eletroeletrônicos,"Comprei uma televisão no dia 27/09 e a televisão apresentou defeito dentro de 5 dias, fui até a loja onde comprei o produto, de inicio não quiseram trocar o produto, pedindo para eu entrar em contato com o fabricante, mas acabei conseguindo efetuar a troca na própria loja, porém eles não tinham mais o mesmo produto, falaram que não havia possibilidade de verificar em outra loja e nem deposito que não tinha nenhuma possibilidade de conseguir o mesmo produto, então falei que queria o cancelamento, ai começou a insatisfação, não deixaram eu efetuar o cancelamento falaram que não existia essa possibilidade e que eu tinha obrigatoriamente que trocar por outro produto, minha esposa para não ficar discutindo dentro da loja acabou aceitando uma outra televisão que foi empurrada goela  a baixo, de outra marca que nos NAO queríamos. Estamos  totalmente insatisfeitos com uma televisão que não foi barata, eu só queria poder receber o mesmo produto que eu comprei ou o meu dinheiro de volta, porque ai posso comprar em qual quer outro lugar a televisão que eu gostaria de ter.",10,4,2022,2
83,151228273,10-04-2022,São Paulo,SP,São Paulo,Respondida,Anúncio de ofertas com produtos indisponíveis,Propaganda Enganosa<->Carrefour - Loja Física<->Problemas na Loja<->Promoção,"A empresa carrefour, passou a oferecer um serviço e envio de catálogo de ofertas semanais por whatsapp, ao receber o catálogo, me dirigi a uma loja Carrefour Hipermercados, localizado na rodovia Anchieta onde não encontrei nenhum dos itens aunciados de meu interesse (Saponácio CIF, Detergente Ipê - Galão 5 litros, atum em lata Gomes da Costa, macarrão parafuso Grano Duro Adria). No dia seguinte fui a mais duas lojas (Carrefour Hipermercado Imigrantes e Carrefour Hipermercado Jabaquara), onde novamente não havia nenhum dos itens desejados. Ao questionar a gerente da loja que de forma muito atenciosa foi procurar os itens no estoque da loja, fui informado que esses itens sequer foram enviados para a loja.Fica o questionamento de que tipo de oferta está sendo feita, quando os itens anunciados não são eviados paras lojas.Novamente o cliente é [Editado pelo Reclame Aqui], pois perde-se tempo, gasto com deslocamento e no caso do Carrefour Jabaquara e imigrantes,o estacionamento é pago, mesmo quando você não encontra os itens na loja e ultrapassa o tempo de tolerância para não pagamento do estacionamento.",10,4,2022,2
84,151214331,10-04-2022,São Paulo,SP,Campinas,Resolvido,Falta de respeito com o consumidor,Mau Atendimento<->Carrefour - Loja Física<->Problemas com o Atendimento<->Equipe de Atendimento,"Minha esposa comprou 4 pneus no site do Carrefour e uma panela elétrica, fomos retirar no Carrefour de campinas no iguatemi.Ao chegar para a retirada minha esposa perguntou sobre validar ticket, a pessoa informou que teria que realizar compras dentro do estabelecimento para validar o ticket, mesmo não concordando com isso, pois foram gastos mais de Mil reais com o Carrefour, não compramos no Extra para retirar no Carrefour, compramos no Carrefour e retiramos no próprio Carrefour, mas ok, não concordo mas até ai okO que incomodou bastante foi a atendente que simplesmente falou essa frase para ela e virou a costa, minha esposa ficou parada quase 2 minutos tentando entender o porque daquilo.Então a total falta de respeito com o consumidor.Outra situação é que, Tenho o papel informando que na compra de pneus no Carrefour eu ganharia alinhamento e montagem grátis na loja KSA Pneus, perguntei uma funcionária de como funcionava, ela informou que teria que ligar e agendar, já que estava fora do horário de funcionamento da loja.Chamei eles no zap, porque tem o zap como contato, agora são 10:00 mandei as 8:00 e sempre ficam online e não respondem.Liguei e ninguém atende. ",10,4,2022,2
85,151059517,10-04-2022,São Paulo,SP,Taubaté,Não resolvido,Carrefour mercado não esta aceitando Alelo Alimentação,Supermercados<->Carrefour - Loja Física,"Fiz minha compra  troquei pontuação e qdo fui pagar nao esta passando o Alelo Alimentação, tive que comprar no credito para não perder os descontos.Resolvam isso ou deixem explicito antes de fazermos as compras",10,4,2022,2
86,151098055,10-04-2022,São Paulo,SP,Guarulhos,Respondida,Colchão inflavel,Troca-Devolução de produto<->Carrefour - Loja Física<->Hipermercados,"Bom dia comprei um colchão de ar no carrefur vila Rio Guarulhos da marca pavillo e o mesmo encontra se furado, paguei mais de 100,00 reais, e o mesmo só durou 30 dias. Eu não possuo a nota em mãos mas posso informar que a compra foi realizada no meu vale alimentação no dia 31/08/22",10,4,2022,2
87,151116247,10-04-2022,Rio Grande do Sul,RS,Cachoeirinha,Respondida,Carrefour de Gravataí ,Carrefour - Loja Física<->Hipermercados,"Bom dia..como tô inicio de mês, vamos ao Carrefour de Gravataí, sendo que fica mais próximo para nós, para pagar a fatura que não baixa de 4.500,00 por mês..e já aproveitamos para fazer as compras..isso ocorre mais de 5 anos..como de costume sempre deixo o carrinho no início do corredor, ou como ontem no dia 01/10/22, deixei o carrinho já qse cheio, perto das frutas e fui até o final dos congelados..quando voltei com peixes, carnes, frango para deixar no carrinho..p minha surpresa cadê o carrinho..pois então..perguntei p dos rapazes que estavam próximos e p minha surpresa falaram..foi feita a devolução..eu disse como??. Sim pois estava um tempo parado ali e havia frios, congelados..que não podiam ficar fora da geladeira..e perguntaram p o açougue, peixaria ninguém sabia de quem era.. até pq nunca soube que p deixar o carrinho parado pós uns minutos tinha que avisar alguém..e nem sabia que como cliente que temos tempo p comprar algo que fique no congelador..eu realmente devo ter demorado us 10 minutos p voltar até o carrinho.. então eu não poderia comprar algo que fique fora da geladeira aí..pq estava ainda comprando.. E pelo agilidade da devolução estavam com pressa p organizar o mercado p fechamento sim já era umas 20:00..e quanto antes o mercado estiver organizado, funcionários são dispensados.. Eu simplesmente perdi uma hora aí dentro mais ou menos..ahhh como havia aberto uma garrafinha de água para tomar um remédio, fiz questão de passar ao caixa e pagar ela..e não levar o resto..por estar qse cheia, a eficiência dos funcionários devem ter colocado p venda novamente a garrafa aberta, mesmo que não tenho esse hábito de consumir nada sem pagar enquanto tiver fazendo compras..mas como tinha horário p tomar o remédio acabei fazendo isso..mas paguei e não levei o líquido que estava qse cheio.. simplesmente quero constar minha decepção com o Carrefour de Gravataí.. resumindo fui embora sem levar nada..perdi tempo e vcs dinheiro..bom mas cada um deve saber do negócio..se estão dispensando vendas..nesse tempo que a concorrência é grande..resumo..saímos e fomos p  concorrência..",10,4,2022,2
88,151077359,10-04-2022,São Paulo,SP,São Paulo,Em réplica,Falta de higiene.,Supermercados<->Carrefour - Loja Física,"Gostaria de mostrar minha insatisfação com a loja Carrefour Rebouças no shopping Eldorado, frequento a loja quase que todos os dias, e na região da cafeteria, padaria e açougue está sempre cheio de água, quando reclamo no caixa, as meninas prontamente chamam alguém pra vir secar, e as vezes fico esperando e elas demoram, hoje mesmo elas chamaram a manutenção e ninguém apareceu. O açougue fede a podre, tenho nojo de comprar carne, uma vez comprei veio estragada. Como uma loja deste porte, nível Brasil deixa uma loja que era pra ser referência nessas condições? Tomem uma providência",10,4,2022,2
89,151208413,10-04-2022,São Paulo,SP,São Paulo,Respondida,Abordagem nas filas do carrefour interlagos,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,Nesta loja as pessoas  fazem  compras com muito medo. [Editado pelo Reclame Aqui] fica abordando com produtos  caros para as pessoas pagar e  serem revendidos por apreços baixíssimos. Segundo  informação nem os seguranças nem à polícia podem agir. São agressivos  e desacata todo mundo qdo pede para eles atrapalhar ,10,4,2022,2
90,151206503,10-04-2022,Rio de Janeiro,RJ,Rio de Janeiro,Não resolvido,Desrespeito ,Supermercados<->Divergência de valores<->Carrefour - Loja Física,Mas um absurdo no Carrefour norte shopping fui novamente humilhado além deles não cumprirem o código de defesa do consumidor. Fui comprar um pedaço de queijo o qual o kg estava 56 reais mas o pedaço como não era um kg estava 27 reais o qual era o necessário para mim mas o código estava rasgado fui ao balcão de frios para colocarem novo código para minha surpresa me devolvem com o valor do kg a 89 reais reclamei não me atenderam desrespeito total a lei e ao cliente,10,4,2022,2
91,151250183,10-04-2022,São Paulo,SP,São Paulo,Resolvido,Produto com um preço diferente ao pagar,Propaganda Enganosa<->Mau Atendimento<->Carrefour - Loja Física<->Problemas na Loja,"Fui na loja Carrefour shopping Praiamar, onde fiz compras e ao pegar o produto mel de abelha me dirigi ao caixa e não me deixaram levar pelo valor que estava na condola , só tinham 3 produtos sobravam 2 . Chamaram uma gerente onde foi comigo até o local verificou que não tinha outra etiqueta do produto e infelizmente o valor que lá estava , tava errado então não poderia levar mesmo não tendo a etiqueta correta do produto. Achei uma falta que respeito com o cliente. Fuz uma reclamação no sac no mesmo dia, mas parece que a empresa Carrefour não tem consideração pelos clientes, nenhuma resposta foi enviada . Gostaria de saber onde está o direito do consumidor que qdo o produto está com um valor eu não possa levar. Aguardo uma posição e um esclarecimento da empresa ",10,4,2022,2
92,151028533,10-04-2022,Rio de Janeiro,RJ,Belford Roxo,Resolvido,Parou de aceitar vale alimentação nas lojas físicas e on-line para compras de produtos alimentícios e laticínos,Supermercados<->Carrefour - Loja Física,"Gostaria de entender o motivo pelo qual o estabelecimento Carrefour (lojas físicas e on-line) parou de aceitar o vale alimentação (qualquer bandeira) em suas unidades. A caixa da unidade física informou que com as novas regras estabelecidas pelo carrefour, somente produtos como arroz e feijão, podem ser pagos com o vale alimentação. O vale alimentação não pode ser utilizados nas unidades físicas e on-line para compra de alimentos e laticínios. Isso é um absurdo um empresa tão grande, utilizar de uma regra prejudicando o consumidor final. Sei que a legislação mudou em agosto/22 em relação ao VR, que não pode ser usado par produtos não alimentícios. ",10,4,2022,2
93,151247077,10-04-2022,São Paulo,SP,Campinas,Resolvido,Arroz Carrefour com larvas,Não encontrei meu problema<->Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Comprei um pacote de 5 kg do arroz Carrefour na loja situada na rodovia Dom Pedro em Campinas. Ao abrir o arroz verifiquei que estava cheio de larvas. O produto está dentro da validade e foi acondicionado em local adequado.,10,4,2022,2
94,152938895,11-04-2022,Pernambuco,PE,Recife,Respondida,Forma de pagamento inválida,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,"Ao comparecer no dia 25 de agosto com minha família, escolhemos alguns produtos e levamos para o caixa a primeira atendente foi bastante grossa dizendo que já havia selecionado a forma de pagamento e que não iria alterar ( o que é obrigação dela!!! ) a mesma não me deixou incluir os demais produtos que meus sobrinhos pegaram em seguidaAo nos dirigirmos ao caixa de compras do dia a dia, a outra atendente ficava conversando com a mulher da frente e olhando com cara feia pois minha sobrinha estava chorando na loja, tivemos o mesmo problema ao efetuar o pagamento ( onde a mesma não perguntou se iria ou não ser parcelado e já foi colocando a compra em 1 vez só) a mesma fez cara feia ao alterar a forma de pagamento!!!Ao olhar minha fatura hoje, notei que o pagamento não havia sido parcelado!!!! A compra ficou paga pagar de uma só vez!!!!!Ou seja, um total descaso com o consumidor!!!!!! Não prestam nem atenção no que estão fazendo, uma equipe totalmente despreparada e que faz o que quer na empresa!!!!",11,4,2022,2
95,152935367,11-04-2022,São Paulo,SP,Jundiaí,Resolvido,Carrefour nao responde mais a reclamação Feita ,Mau Atendimento<->Canais de Atendimento<->Carrefour - Loja Física<->Problemas com o Atendimento,"Boa tarde Carrefour!Recebi um contato de vocês referente a minha primeira reclamação porem não obtive mais nenhum retorno de vocês , poderiam verificar referente a troca do travesseiro. (152293579) 23/10/2022 Carrefour - Loja Física Travesseiro péssimo usado 3 meses virou folha de",11,4,2022,2
96,152932463,11-04-2022,São Paulo,SP,Santos,Respondida,Recusa na troca de produto dentro do prazo estipulado pelo CDC.,Produto com defeito<->Utilidades domésticas<->Churrasqueira<->Carrefour - Loja Física,"Efetuei a compra de uma churrasqueira eletrica na loja fisica do Carrefour no Shopping Praiamar em Santos. Utilizei o equipamento uma vez, na segunda vez apresentou problema. Voltei na loja 4 dias uteis apos a compra e loja recusou-se a trocar o produto, alegando que o prazo estipulado pela loja e de 48 horas. Um absurdo, eles criam uma regra que sobrepoe o CDC, e isso mesmo? A empresa pode legislar? Incorrem em ilicito alem da falta de respeito com o consumidor. ",11,4,2022,2
97,152951959,11-04-2022,São Paulo,SP,Campinas,Resolvido,Estranho,Propaganda enganosa<->Carrefour - Loja Física,"Comprei em 01/11/2022 na loja fisica Carrefour no Shoping Campinas, 2 caixas de cafe da marca Classic Carrefour , que no corpo das embalagens informava que seriam compativeis com a maquina Dolce Gusto para experimentar.Chegando em casa ao tentar utilizar uma das capsulas na minha maquina dolce gusto, fui surpreendido porque ela nao fecha na maquina, nao conseguindo extrair o cafe.Gostaria de uma posiçao do Carrefour, pois alem da propaganda enganosa , poderia ter causado danos a minha dolce gusto.Aguardo contato e anexo a Nf de compra.",11,4,2022,2
98,152961489,11-04-2022,Minas Gerais,MG,Belo Horizonte,Respondida,"Fui comprar dois leite condensado  e tava um preço 5,99e quando fui para o caixa tava 9,19 cada , não é a primeira vez que  eu passo por este constrangimento",Supermercados<->Divergência de valores<->Carrefour - Loja Física,"Não  é mais um supermercado confiável de fazer suas compras sem ter um produto tem  chega no caixa está outra  e os clientes sempre tá erado e são maltratado e o os preços dos produtos lá na prateleiras lá os produtos estão um valor e ao chegar no caixa está outro valor este não é a primeira vez  que compro no supermercado carefur do BH shopping  não é pq sou pobre que não sei o meu direito como consumidor  o quero metade o meu dinheiro os dois leite condensado e 5,99cada não os 9,19 que tava no caixa ,leite condensado cemil  tava o mesmo valor da marca do Carrefour.",11,4,2022,2
99,152965033,11-04-2022,São Paulo,SP,São Paulo,Não resolvido,Partido Eleitoral ,Atendimento na Loja<->Carrefour - Loja Física<->Problemas na Loja<->Comportamento do profissional,"Hoje fui ao hipermercado Carrefour localizado na Casa Verde por volta das 20:30hrs, ao chegar no caixa juntamente com meus produtos, por eu estar usando uma blusa de frio vermelha, um fiscal com outros funcionários começaram a rir e dizer: Tem que ser 22 e não 13 .. Agora me pergunto estão lá para trabalhar ou definir partido político? E desde quando as cores define e quem a pessoa vota ou deixa de votar?Qual o procedimento da empresa, atender bem os clientes ou simplesmente os julgar por conta de cores a ser usadas e partidos eleitoral ?Que tipo de instruções e treinamento a empresa da aos mesmo ?!Isso é completamente sem nexo algum, ninguém tem direito de julgar seja lá pelo oque for!",11,4,2022,2
100,152966189,11-04-2022,São Paulo,SP,São Paulo,Respondida,Produto com data alterada,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Comprei um queijo da própria marca Carrefour e quando cheguei em casa, constatei que a embalagem havia sido etiquetado 2 ou mais vezes.O Carrefour altera as datas dos seus produtos, mentindo que o mesmo foi embalado recentemente.isso ocorreu na loja da Avenida Santo Amaro esquina com a Roque petroni Junior.Em duvida, joguei fora o queijo, pois não consigo ter certeza de quando esse produto foi embalado ou até mesmo de sua data de expiração.ABSURDO",11,4,2022,2
101,152928407,11-04-2022,São Paulo,SP,São Paulo,Respondida,Pedintes na praça de alimentação  causando constrangimentos,Não encontrei meu problema<->Mau Atendimento<->Supermercados<->Carrefour - Loja Física,"FUI NO CARREFOUR NA PRACA DE ALIMENTAÇÃO E AO FAZER O MEU PEDIDO NO RESTAURNTE, FQUEI AGUARDANFO NA MESA, POREM ALGUMS PEDISTES SE APROXIMARAM PEDINDO DINHEIRO E COMIDA, MESMO FALANDO QUE NAO TINHA ELES CONTINUARAM PROXIMOS E FICARAM ME ENCARANDO, CAUSANDO UM CONSTRAHMGEIMENTO ABSURDO, TROQUEI DE MESA PARA FICAR UM POUCO MAIS LONGE MAS O MESMO DECIDIRAM ACOMPANHA E FICAR PROXIMOS, COM MEDO DELES ME LEVANTEI E FUI A PROCURA DE ALGUM SEGURAANCA QUE PUDESSE YOMAR ALGUMA PROVIDENCIA, MAS OS MESMO FALARM QUE NAO PODIAM  FAZER NADA , ENTAO DECIDI QUE NAO FAZER MINHA REFEICAO MAIS LÁ, NAO PUDE APROVEITAR UM MOMENTO TRANQUILO COM O MEU FILHO",11,4,2022,2
102,152934879,11-04-2022,São Paulo,SP,São Paulo,Não respondida,"Creme de leite Carrefour - Lata, estragado ",Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Comprei uma lata de creme de leite da marca própria do Carrefour e, ao abrir, mesmo na validade, achei a cor mais alaranjada do que o normal, mas resolvi usar na receita porque já tinha comprado antes e sei que ele é mais laranjinha mesmo. Mas desta vez, ao despejar o conteúdo, vi que o soro estava muito escuro. Provando a receita, o gosto ficou intragável, e eu só misturei com leite condensado que já havia provado separadamente e estava com gosto normal. Infelizmente, vou precisar descartar a receita, porque o creme de leite deixou um gosto muito forte de coisa estragada. Fiquei muito decepcionada porque estava gostando de experimentar as coisas da marca própria do Carrefour, mas agora não terei a mesma confiança, infelizmente, porque vi muitos relatos parecidos por aqui com relação ao creme de leite.",11,4,2022,2
103,152918911,11-04-2022,Goiás,GO,Aparecida de Goiânia,Respondida,Entregando mercadoria com defeito,Eletrodomésticos<->Geladeira-Refrigerador<->Produto com defeito<->Carrefour - Loja Física,"Comprei uma geladeira Electrolux na loja física do Carrefour Goiânia Sul na sexta feira passada 28/10 com a promessa de entrega no dia seguinte. O entregador foi realizar a entrega porém o produto estava amassado e não recebi. Tentei entrar em contato com a loja mais não consigo contato. Diante não conseguir contato por telefone me dirigi a loja, o vendedor prometeu entrega de outro produto no dia 31/10. Por incrível que pareça o produto chegou novamente amassado, não recebi o mesmo e tentei contato novamente e não consegui. Voltei na loja novamente e o vendedor meu prometeu entregar nesta quinta 03/11. Infelizmente ate agora não recebi o produto e também não consegui contato com o estabelecimento.",11,4,2022,2
104,152924867,11-04-2022,Paraíba,PB,João Pessoa,Resolvido,"TV JVC com defeito, fábrica fechou, assistência não exista. Carrefour não quer cumprir o disposto do Código de Defesa do Consumidor.",Produto com defeito<->Carrefour - Loja Física<->TV<->Eletroeletrônicos,"Compramos uma TV JVC modelo LT55MB508, 55 polegadas, 4k, Android TV, etc. com 4 anos de garantia.A televisão apresentou defeito (listra vermelha no primeiro terço da tela) ocorre que não há mais assistência que atenda a JVC nesta capital, a fábrica fecou e não há mais TVs JVC sendo fabricadas no Brasil.Pois bem, fomos na loja Carrefour onde compramos e falamos com o Sr. Eric que se apresentou como Gerente (ou gerenciador) de Eletrodomésticos da loja.Enviamos toda a documentação necessária solicitada pelo mesmo (nota fiscal, pré-pedido, etc), após a constatação do defeito e o mesmo disse que ia solicitar a resolução do caso.Pois bem, hoje o mesmo nos disse que o procedimento da loja seria ""gerar um crédito no valor da nota fiscal e o senhor escolher outra tv no mesmo valor acima"" questionei o mesmo se o procedimento não seria de trocar por uma TV com as mesmas característica, ou seja 55 polegadas, 4k. e o mesmo respondeu que ""pode ser qualquer TV se a TV for no mesmo valor que a nota ou acima do valor o senhor pagando a diferença""  questionei que isso estaria em desacordo com o CDC já se não tem outra TV igual (marca, modelo) teria de ser substituida por outra com as mesmas caracteristicas , SEM ÔNUS para o cliente, o mesmo afirmou que ""a JVC não existe mais no Brasil"" e retruquei que por isso mesmo não pode haver ônus par o cliente pedindo ainda para o mesmo verificar com o setor responsável.Ora, fora isso ainda pelo CDC há a possibilidade de ressarcimento com OS VALORES CORRIGIDOS. Com isso, estou certo que o procedimento da loja está errado, portanto, tento por aqui a solução evitando com isso maiores custos para a empresa caso tenha de recorrer aos Procons Municipal e Estadual e/ou Justiça comum.Gostaria de uma solução ágil, sem enrolações.",11,4,2022,2
105,154690913,12-04-2022,São Paulo,SP,São Paulo,Resolvido,Pão mofado. Carrefour. ,Supermercados<->Carrefour - Loja Física<->Produtos estragados,Bom dia. Comprei um pão da marca Viver Carrefour.  Encontrei três fatias com sinais de mofo. Tentei contato no SAC mas não tive sucesso.  Tenho a impressão que só aqui nesse site temos algum retorno.  Lote do pão: 112221F1E1S3A  val: 06/12/22. Aliás..o pão já foi pro lixo. Tenho fotos da embalagem e do mofo.,12,4,2022,2
106,154699499,12-04-2022,São Paulo,SP,São Paulo,Resolvido,Produto impróprio para o consumo,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Na data de 03/12/22 estive na loja Carrefour Brooklin, onde comprei 2 bandejas de linguiça e 2 bandejas de salsicha. Fui preparar no mesmo dia e percebi um gosto ruim em ambos os produtos. Mas não é a primeira vez que isso ocorre, já comprei frango que também veio com gosto ruim, gosto de alimento que está estragado, fedendo.Já comprei linguiça e salsicha outras vezes que também vieram estragadas.O que percebi é que é um hábito dessa loja, vender produtos resfriados quando já estão estragados.O frango quando está estragado nessa loja, eles temperam e colocam pra vender, achando que ninguém vai perceber o gosto ruim, mas eu sempre percebo e foram várias vezes. Só que dessa vez basta, precisamos reclamar. Quero meu dinheiro de volta.",12,4,2022,2
107,154684669,12-04-2022,Goiás,GO,Goiânia,Não respondida,Sabão em pó da marca Carrefour que não presta,Carrefour - Loja Física,"Comprei 4 caixas de sabão em pó da marca Carrefour, e simplesmente ele não faz nem espuma. Ele não lava as roupas, não limpa. Parece um material plástico. Nunca vi nada pior do que ele. Quero meu reembolso. E esse produto deveria ser retirado da prateleira para estudo e melhora. Impossível de usar",12,4,2022,2
108,154682223,12-04-2022,São Paulo,SP,São Caetano do Sul,Resolvido,Sacola Frágil ,Produto com defeito<->Carrefour - Loja Física,"Fiz uma compra pelo ""Meu Carrefour"" para retirar a mesma na unidade de São Caetano do Sul, fui bem atendido tanto na loja física quanto na virtual. Porém, me entregaram as compras em 2 sacolas de papel, assim que eu estava chegando na minha casa abriu um rasgo na sacola, como consequência a garrafa de Vodka Sminorff caiu e quebrou por inteira como seguem nas imagens anexas, não tivemos mais nenhum produto danificado.Gostaria de outra Garrafa.",12,4,2022,2
109,154700103,12-04-2022,São Paulo,SP,São Paulo,Resolvido,Comprei 3 Barras de Chocolate e a Moça da Caixa registrou e cobrou 4 Barras,Estorno do valor pago<->Carrefour - Loja Física<->Hipermercados,"Estive hoje dia 04/12/2022 na nova loja do grupo Carrefour situada na Av. das Nações Unidas, 15187 para fazer minha compra semanal, ocorre que ao chegarem casa e após guardar as compras, fui ler o cupom fiscal como sempre faço, e para a minha surpresa havia sido cobrado um item a mais, eu comprei 3 barras de chocolate ao leite da marca Hersheys e me foi registrado e cobrado 4 barras, cada barra custa R$ 4,29.Gostaria de saber como devo proceder para que me seja reembolsado o valor cobrado INDEVIDAMENTE no cupom fiscal  no valor de R$ 4,29 referente a esta barra que eu não comprei, eu só posso ir ao supermercado nos fins de semana ( sabado ou domingo ) e hoje devido as chuvas não posso mais sair de casa pois tenho uma mãe idosa e doente que não pode ficar sózinha e a pessoa que ficou aqui enquanto eu fui ao Carrefour já foi embora. Aguardo uma orientação sobre o que fazer.  ",12,4,2022,2
110,154702597,12-04-2022,Goiás,GO,Valparaíso de Goiás,Não respondida,Troca de tupperware,Produto indisponível<->Carrefour - Loja Física<->Hipermercados,"Meu nome é Tamires, fui hoje na Loja Carrefour que fica ao lado do Parkshopping de Brasília realizar a troca das 2 moedas pelas garrafas tupperware.Eu escolhi o kit que vinha 2 garrafas ( verde e amarela) mas chegando na loja só tinha unidades laranjada de 500 ml. Ok peguei 2 e fui aí caixa.O caixa que eu fui foi o primeiro onde a atendente era uma senhora ( muito mal educada e despreparada por sinal ) estava me atendendo como se estivesse sendo obrigada. Aí foi onde começou tudo. Fez o escândalo onde aquela garrafa não era a da tal promoção.Bom como cliente sei dos meus direitos se não tinha o kit das 2 eu peguei 2 unidades separadas.  Pois me fez foi passar vergonha. Eu pedi para chamar o gerente e a mesma não o fez, fez foi chamar outra ignorante de patins onde a mesma fez o cancelamento da minha troca e teve a cara de pau de falar que eu teria que esperar até 48 horas para ter as moedas de volta e assim fazer a troca.Enfim, eu mensalmente ia a esse estabelecimento,  meu pagamento é sempre por debito. Mas com essas atitudes eu não volto nunca mais. E ainda o número de pessoas que eu puder falar para não frequentar mais assim o farei.Porque respeito pelo cliente foi Zero.",12,4,2022,2
